MOFid,metal,linker,logKH_CO2,pure_uptake_CO2_298.00_15000,pure_uptake_methane_298.00_6500000,LCD,PLD,LFPD,cm3_g,ASA_m2_cm3,ASA_m2_g,NASA_m2_cm3,NASA_m2_g,AV_VF,AV_cm3_g,NAV_cm3_g,All_Metals,Has_OMS,Open_Metal_Sites,metal_ids,metal_oms_flags,linker_ids
MAQBIS_clean,[Cu],[C][O][C][=C][Branch2][Ring1][=Branch1][C][=C][Branch1][Ring1][O][C][C][=C][Branch1][=Branch1][C][=Branch1][C][=O][OH0][C][=C][Ring1][O][O][C][C][Branch1][Ring1][O][C][=C][C][Branch1][=Branch1][C][=Branch1][C][=O][OH0][=C][Ring2][Ring1][Branch2],-0.3371339804846444,-0.19037925138789574,1.7408101923645303,1.2101232891802032,1.5545830666071256,1.2684892969544743,-1.2833305817215812,1.1964314468022264,1.5822153725584454,-0.4723287580722015,-0.43100109146521265,1.4452919467623861,1.0726888226736022,-0.025221413132076057,Cu,Yes,Cu,"[13, 0, 0, 0, 0]","[1.0, 0.0, 0.0, 0.0, 0.0]","[47, 61, 47, 24, 38, 67, 20, 47, 24, 37, 67, 61, 47, 47, 24, 37, 20, 47, 20, 47, 28, 59, 47, 24, 67, 61, 61, 47, 47, 37, 67, 61, 47, 24, 47, 37, 20, 47, 20, 47, 28, 59, 24, 68, 67, 38, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
MAQRAA_clean,[Cu],[OH0][C][=Branch1][C][=O][C][=C][C][=C][Branch1][=Branch1][C][=Branch1][C][=O][OH0][S][Ring1][Branch2],-0.811289328947039,-0.7697070587201207,-0.14857855858130525,-0.027884914734999523,0.4771601265213551,-0.0030814554486165912,-0.18966497721025047,0.46372189940580966,0.038860188783946904,-0.4723287580722015,-0.43100109146521265,0.22055846161362952,-0.12476089639626234,-0.025221413132076057,Cu,Yes,Cu,"[13, 0, 0, 0, 0]","[1.0, 0.0, 0.0, 0.0, 0.0]","[59, 47, 20, 47, 28, 47, 24, 47, 24, 37, 20, 47, 20, 47, 28, 59, 72, 67, 38, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
MAQZOV_clean,[Co],[C][Branch1][=Branch1][C][=Branch1][C][=O][OH0][C][C][=Branch1][C][=O][OH0],0.022410021493768386,-0.3831570200721566,-1.0771165298941516,-0.9253668811694665,-0.9894523301263471,-0.925484121064683,0.9574175552768562,-1.4132139926810485,-1.001029708917485,0.461149121687391,0.24270322922703103,-1.4581096728271814,-0.656800340056586,-0.025221413132076057,Co,Yes,Co,"[10, 0, 0, 0, 0]","[1.0, 0.0, 0.0, 0.0, 0.0]","[47, 37, 20, 47, 20, 47, 28, 59, 47, 47, 20, 47, 28, 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
MARNUR_clean,[Zn],[C][Branch1][S][C][=C][C][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][C][=Branch1][C][=O][OH0][N][Branch1][=Branch2][C][Branch1][C][C][=N][N][=Ring1][#C][C][=C][C][=Branch1][=N][=C][C][=Branch1][Ring2][=C][Ring1][=Branch1][C][=Branch1][C][=O][OH0][C][=Branch1][C][=O][OH0],-0.1105519255140968,-0.40814871526129903,-0.9115130378892148,-0.9027150176836632,-0.6692830656374212,-0.8988723689362587,0.6318312117734843,-1.1639870702312318,-0.8972667910078002,-0.4723287580722015,-0.43100109146521265,-1.2605145901941697,-0.5830889756473191,-0.025221413132076057,Zn,No, ,"[54, 0, 0, 0, 0]","[0.0, 0.0, 0.0, 0.0, 0.0]","[47, 37, 72, 47, 24, 47, 24, 37, 37, 47, 24, 67, 20, 47, 20, 47, 28, 59, 57, 37, 21, 47, 37, 47, 47, 27, 57, 31, 4, 47, 24, 47, 20, 27, 24, 47, 20, 68, 24, 67, 20, 47, 20, 47, 28, 59, 47, 20, 47, 28, 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
MARXEK_clean,[Lu],[OH0][C][=Branch1][C][=O][C][=C][C][=Branch1][=N][=C][C][=Branch1][Ring2][=C][Ring1][=Branch1][C][=Branch1][C][=O][OH0][C][=Branch1][C][=O][OH0],-0.8837935865226693,-0.8450861197193494,-0.27263479496171394,-0.07452426018439048,0.6338094480148899,-0.048646151321057575,0.8072848156002712,0.49684923899449174,-0.24587650625509855,-0.4723287580722015,-0.43100109146521265,0.026523650739770827,-0.435802692785835,-0.025221413132076057,Lu,No, ,"[27, 0, 0, 0, 0]","[0.0, 0.0, 0.0, 0.0, 0.0]","[59, 47, 20, 47, 28, 47, 24, 47, 20, 27, 24, 47, 20, 68, 24, 67, 20, 47, 20, 47, 28, 59, 47, 20, 47, 28, 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
MASMIC_clean,[Cu],[C][=C][N][=C][C][=C][Ring1][=Branch1][C][=C][C][=N][C][=C][Ring1][=Branch1],-1.0522256702676656,-1.0136077760687825,2.5338555594936722,0.6318484915007405,1.1063503400666086,0.6738685674816803,-1.477198984879085,1.7835560155873018,2.6761836109810075,-0.4723287580722015,-0.43100109146521265,1.7514753180495763,1.5484982764816182,-0.025221413132076057,Cu,Yes,Cu,"[13, 0, 0, 0, 0]","[1.0, 0.0, 0.0, 0.0, 0.0]","[47, 24, 57, 24, 47, 24, 67, 20, 47, 24, 47, 27, 47, 24, 67, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
MASZOX_clean,[Mo][Cu],[C][=C][C][=Branch1][=Branch1][=C][C][=N][Ring1][=Branch1][C][=C][C][=N][C][=C][Ring1][=Branch1],0.012122036602653076,-0.055194489970252086,-0.588481336644457,-0.24462783887402928,-0.47359129953790696,-0.23530788062939154,0.3889033767897301,-0.0029097329922073683,-0.3672884802350195,-0.4723287580722015,-0.43100109146521265,-0.39714868859947927,-0.40768057008580544,-0.025221413132076057,"Mo,Cu",Yes,"Mo,Cu","[30, 13, 0, 0, 0]","[1.0, 1.0, 0.0, 0.0, 0.0]","[47, 24, 47, 20, 20, 24, 47, 27, 67, 20, 47, 24, 47, 27, 47, 24, 67, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
MATBEQ_clean,[Mo][Cu],[C][=C][C][=Branch1][=Branch1][=C][C][=N][Ring1][=Branch1][C][=C][C][=N][C][=C][Ring1][=Branch1],0.07886477191759217,0.03168028292786717,-0.5087551308253109,-0.23083962528624852,-0.43148487177915396,-0.29556161482154936,0.20479658911991233,0.030205431903498066,-0.3109209586247166,-0.4723287580722015,-0.43100109146521265,-0.14970980133832004,-0.321660558446545,-0.025221413132076057,"Mo,Cu",Yes,"Mo,Cu","[30, 13, 0, 0, 0]","[1.0, 1.0, 0.0, 0.0, 0.0]","[47, 24, 47, 20, 20, 24, 47, 27, 67, 20, 47, 24, 47, 27, 47, 24, 67, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
MATPUV_clean,[Co][Tb],[C][=C][Branch2][Ring1][Branch2][C][=C][C][Branch1][S][C][=C][C][=C][Branch1][=Branch1][C][=Branch1][C][=O][OH0][C][=N][Ring1][=Branch2][=N][Ring1][#C][C][=Branch1][C][=O][OH0],-0.03157695742273413,0.7294335193223329,-0.08018656362682124,0.5356698425117167,-0.1418238827546179,0.5773137036853628,-0.2690476375607218,0.5396554594993817,0.11665167860925996,-0.4723287580722015,-0.43100109146521265,0.1796153363833654,-0.09996031632232806,-0.025221413132076057,"Tb,Co",Yes,"Tb,Co","[10, 46, 0, 0, 0]","[1.0, 1.0, 0.0, 0.0, 0.0]","[47, 24, 38, 67, 38, 47, 24, 47, 37, 72, 47, 24, 47, 24, 37, 20, 47, 20, 47, 28, 59, 47, 27, 67, 21, 27, 67, 4, 47, 20, 47, 28, 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
MAVNUU_manual,[Zn],[C][=C][Branch2][Branch2][#Branch1][C][=C][C][=Branch1][Ring2][=C][Ring1][=Branch1][C][=C][C][=C][Branch2][#Branch1][Ring1][C][Branch2][Ring1][#Branch2][C][=C][C][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][C][=C][C][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][C][=Branch1][C][=O][OH0][Branch2][Ring1][#Branch2][C][=C][C][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][C][=C][C][=C][Branch1][=Branch1][C][=Branch1][C][=O][OH0][C][=C][Ring1][=Branch2][C][=C][C][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][C][=C][C][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][C][=Branch1][C][=O][OH0][C][=C][Ring2][Branch1][Ring2][C][=Branch1][C][=O][OH0],0.7924451152461675,0.4817173266623742,0.1665330643577501,0.12731225815289957,0.5636476288115575,0.15014105903762837,-0.5948194064321586,0.22635191044567243,0.08438357996543365,-0.4723287580722015,-0.43100109146521265,-0.12834817078340024,-0.01010352583109748,-0.025221413132076057,Zn,Yes,Zn,"[54, 0, 0, 0, 0]","[1.0, 0.0, 0.0, 0.0, 0.0]","[47, 24, 38, 38, 1, 47, 24, 47, 20, 68, 24, 67, 20, 47, 24, 47, 24, 38, 1, 67, 47, 38, 67, 2, 47, 24, 47, 24, 37, 37, 47, 24, 67, 20, 47, 24, 47, 24, 37, 37, 47, 24, 67, 20, 47, 20, 47, 28, 59, 38, 67, 2, 47, 24, 47, 24, 37, 37, 47, 24, 67, 20, 47, 24, 47, 24, 37, 20, 47, 20, 47, 28, 59, 47, 24, 67, 21, 47, 24, 47, 24, 37, 37, 47, 24, 67, 20, 47, 24, 47, 24, 37, 37, 47, 24, 67, 20, 47, 20, 47, 28, 59, 47, 24, 68, 37, 68, 47, 20, 47, 28, 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
MAWFEY_clean,[Mo][Zn],[C][=Branch2][Ring1][C][=C][C][=C][Branch1][=Branch2][C][=C][C][=N][C][=C][Ring1][=Branch1][C][=C][Ring1][N][C][=Branch1][C][=O][OH0],-1.1620351256212793,-1.1127903400251833,0.006713242058713537,0.47929149467357784,0.6945034744012722,0.5194786930185381,-0.1345936428949615,1.663720512620967,0.6667219226782355,-0.4709699838122891,-0.4295986704090691,1.397228278013816,0.072140802160842,-0.025221413132076057,"Mo,Zn",Yes,Mo,"[30, 54, 0, 0, 0]","[1.0, 0.0, 0.0, 0.0, 0.0]","[47, 21, 67, 47, 24, 47, 24, 37, 21, 47, 24, 47, 27, 47, 24, 67, 20, 47, 24, 67, 57, 47, 20, 47, 28, 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
MAWFIC_clean,[Mo][Zn],[OH0][C][=Branch1][C][=O][C][=C][C][=N][C][=C][Ring1][=Branch1],-1.3333510574309675,-1.1647715133323433,-0.3189231504631414,0.6746080488138195,0.7627768275339892,0.7198416945122911,0.05054328570855074,1.6439975099992599,0.5434070416714358,-0.4713044646271138,-0.4300157453020414,1.4737741208356139,0.004428986848127051,-0.025221413132076057,"Mo,Zn",Yes,Mo,"[30, 54, 0, 0, 0]","[1.0, 0.0, 0.0, 0.0, 0.0]","[59, 47, 20, 47, 28, 47, 24, 47, 27, 47, 24, 67, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
MAWVAK_clean,[Zn],[C][=C][C][=Branch1][=Branch1][=C][C][=N][Ring1][=Branch1][C][N][C@@H1][Branch1][C][C][C][=Branch1][C][=O][OH0],0.7391377018696548,2.55524321970087,0.4184684110807837,-0.38483671814654025,0.20026431938538272,-0.36697623732880685,-0.6273615585275569,0.7358993355853668,0.444350159216686,-0.4723287580722015,-0.43100109146521265,0.46443707711563476,0.14410077070349847,-0.025221413132076057,Zn,Yes,Zn,"[54, 0, 0, 0, 0]","[1.0, 0.0, 0.0, 0.0, 0.0]","[47, 24, 47, 20, 20, 24, 47, 27, 67, 20, 47, 57, 39, 37, 47, 47, 47, 20, 47, 28, 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
MAYKOO_clean,[Cu],[C][=Branch1][C][=O][Branch2][Ring2][O][C][=C][C][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][C][=C][C][Branch1][=Branch1][C][=Branch1][C][=O][OH0][=C][C][=Branch1][Ring2][=C][Ring1][=Branch2][C][=C][C][=C][Branch1][=Branch1][C][=Branch1][C][=O][OH0][C][=C][Ring1][=Branch2][OH0],-1.1623506771107308,-1.0872987838343215,2.2321925491746253,1.5558028114853704,2.7899708888198935,1.620183284237416,-1.4305789267838225,1.05571634538143,1.7324393106248273,-0.4723287580722015,-0.43100109146521265,1.7532554539291527,1.4491167435855765,-0.025221413132076057,Cu,Yes,Cu,"[13, 0, 0, 0, 0]","[1.0, 0.0, 0.0, 0.0, 0.0]","[47, 20, 47, 28, 38, 68, 61, 47, 24, 47, 24, 37, 37, 47, 24, 67, 20, 47, 24, 47, 37, 20, 47, 20, 47, 28, 59, 24, 47, 20, 68, 24, 67, 21, 47, 24, 47, 24, 37, 20, 47, 20, 47, 28, 59, 47, 24, 67, 21, 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
